Style,Name,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature
jigs,jigs_simple_chords_133,Trajectory With Future,0.28662800195923815,0.1597222222222222,0.2939652099017905,6.783333333333333,0.07509881422924901,0.2287334593572779,"[3, 4, 5]",[],0,224,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_134,Trajectory With Future,0.34286190940906425,0.28125,0.4024866998081284,5.5,0.06507936507936508,0.32666666666666666,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_135,Trajectory With Future,0.21776591622084474,0.23263888888888887,0.3153867221127424,11.299999999999999,0.0895114752654068,0.18153740562800275,"[2, 3, 7]",[],0,192,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_138,Trajectory With Future,0.18553723403835953,0.21951219512195122,0.35080827356754996,15.884523809523808,0.13369341563786008,0.14109347442680775,"[3, 4, 5]",[],0,186,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_139,Trajectory With Future,0.2034857852674038,0.28968253968253965,0.2710534051705303,8.93333333333333,0.11097560975609756,0.1524390243902439,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_14,Trajectory With Future,0.1794101907587277,0.23809523809523808,0.25334854801533924,9.8063492063492,0.12121212121212122,0.11232665639445301,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_140,Trajectory With Future,0.21107593603269628,0.2625,0.2704333862891783,8.766666666666664,0.11875843454790823,0.15959328028293546,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_141,Trajectory With Future,0.2598755326484177,0.29761904761904756,0.35398045404439266,7.333333333333332,0.10256410256410257,0.20864197530864198,"[3, 4, 5]",[],0,237,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_144,Trajectory With Future,0.2957288985907126,0.2961538461538461,0.3881714799316151,7.999999999999999,0.09555555555555556,0.2618181818181818,"[3, 4, 5]",[],0,194,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_145,Trajectory With Future,0.195761961180584,0.23218390804597702,0.2839483660211401,10.848412698412693,0.12030075187969924,0.12280701754385964,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_146,Trajectory With Future,0.15138908598647455,0.18872549019607843,0.300877789500734,18.180108165827978,0.1280928689883914,0.07372916153403958,"[3, 4, 5]",[],0,197,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_147,Trajectory With Future,0.23354741833965847,0.2625,0.3170870848865529,9.73333333333333,0.11336032388663968,0.18149824032176973,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_15,Trajectory With Future,0.1753190137194753,0.22477477477477475,0.25997637437651155,11.797258297258288,0.11387620497209534,0.09343907714491709,"[3, 4, 5]",[],0,197,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_150,Trajectory With Future,0.24671872363226913,0.24444444444444444,0.32779802668001423,7.833333333333332,0.1206896551724138,0.21120689655172414,"[3, 4, 5]",[],0,212,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_151,Trajectory With Future,0.20892666318883485,0.29637681159420287,0.28465342926666876,9.302380952380947,0.11818181818181818,0.1434074074074074,"[3, 4, 5]",[],0,199,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_152,Trajectory With Future,0.29635938834426734,0.18846153846153849,0.4032757436732464,7.999999999999999,0.08472222222222223,0.2618181818181818,"[3, 4, 5]",[],0,232,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_153,Trajectory With Future,0.17026028911128957,0.25833333333333336,0.26024274288516963,11.885725385725378,0.11891891891891893,0.09172529313232831,"[3, 4, 5]",[],0,198,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_156,Trajectory With Future,0.29875370307502425,0.16794871794871793,0.3453328907699041,8.166666666666666,0.08999999999999998,0.27428571428571424,"[3, 4, 5]",[],0,201,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_157,Trajectory With Future,0.30308657333429484,0.1590909090909091,0.3339078427132139,6.666666666666666,0.1142857142857143,0.26455026455026454,"[3, 4, 5]",[],0,230,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_158,Trajectory With Future,0.17544029074178846,0.2642857142857143,0.31733855214833473,11.439754689754686,0.12276214833759591,0.10341742708892468,"[3, 4, 5]",[],0,232,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_159,Trajectory With Future,0.2594296593755141,0.26666666666666666,0.3262601689268006,8.75,0.11612903225806452,0.21347248576850095,"[3, 4, 5]",[],0,189,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_162,Trajectory With Future,0.30881680950696594,0.19027777777777777,0.34462984891208553,7.499999999999999,0.07509881422924901,0.2630434782608696,"[3, 4, 5]",[],0,198,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_163,Trajectory With Future,0.32841539987718904,0.21296296296296294,0.36290865631791025,5.833333333333333,0.11029411764705882,0.2895927601809955,"[3, 4, 5]",[],0,208,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_164,Trajectory With Future,0.36531791297712357,0.2619047619047619,0.3858482612060104,5.0,0.0641025641025641,0.34615384615384615,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_165,Trajectory With Future,0.23009254336378948,0.2222222222222222,0.3358091945547295,8.23333333333333,0.11764705882352942,0.17202380952380952,"[3, 4, 5]",[],0,218,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_168,Trajectory With Future,0.19993454399855504,0.2613636363636363,0.2616042996730387,9.099999999999996,0.11517165005537099,0.14651162790697672,"[3, 4, 5]",[],0,134,"[<music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 5/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
jigs,jigs_simple_chords_169,Trajectory With Future,0.12604202551623014,0.25151515151515147,0.2601446431327586,11.112506774271479,0.12317363234794429,0.05307994757536042,"[3, 4, 5]",[],0,230,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_170,Trajectory With Future,0.15163090609844754,0.2333333333333333,0.27396066603581515,11.19927849927849,0.1282051282051282,0.08334703271412132,"[3, 4, 5]",[],0,228,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_171,Trajectory With Future,0.20530886996077946,0.26190476190476186,0.2661038515307026,8.93333333333333,0.11707317073170731,0.1524390243902439,"[3, 4, 5]",[],0,222,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_174,Trajectory With Future,0.16711828002618662,0.28225806451612906,0.2548783246148275,10.29246031746031,0.1180327868852459,0.10614459252270314,"[3, 4, 5]",[],0,222,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_175,Trajectory With Future,0.2095314340662414,0.3034722222222222,0.30571431391826936,10.383333333333328,0.12257169287696577,0.1500709219858156,"[3, 4, 5]",[],0,188,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_176,Trajectory With Future,0.15145318442993896,0.2791666666666667,0.3933105597781206,15.755627705627697,0.11891891891891893,0.08463432376475855,"[3, 4, 5]",[],0,150,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_177,Trajectory With Future,0.22370726459001422,0.2631578947368421,0.3067030571703379,8.48333333333333,0.11561561561561562,0.16522182559918408,"[3, 4, 5]",[],0,229,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_18,Trajectory With Future,0.16353639782259097,0.2676767676767676,0.2579632775432104,10.503571428571421,0.12259615384615385,0.0997078870496592,"[3, 4, 5]",[],0,214,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_180,Trajectory With Future,0.2079408195883559,0.2737179487179487,0.32245477473739714,10.61666666666666,0.11764705882352941,0.13926024955436722,"[3, 4, 5]",[],0,203,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_181,Trajectory With Future,0.16460963381671304,0.23041666666666663,0.2524250606128579,12.732539682539672,0.12339067402358544,0.09626582278481013,"[3, 4, 5]",[],0,226,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_182,Trajectory With Future,0.12133956715246612,0.2650900900900901,0.34935227394540147,15.632625909522186,0.12664243779703663,0.05594398253128412,"[3, 4, 5]",[],0,114,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_183,Trajectory With Future,0.16859312519305517,0.18085106382978725,0.3136748417056068,14.022294372294366,0.1220975533738507,0.08458248391094056,"[2, 3, 7]",[],0,188,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_186,Trajectory With Future,0.28801656438843687,0.3181818181818182,0.338997184969052,6.666666666666666,0.1142857142857143,0.26455026455026454,"[3, 4, 5]",[],0,235,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_187,Trajectory With Future,0.1205250727749317,0.2652582159624413,0.32052971550418535,14.83520767009122,0.12760891590678825,0.0543846213609474,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_188,Trajectory With Future,0.27553135341171936,0.16491228070175437,0.3570805785588197,11.000000000000002,0.10160160160160159,0.23666910153396642,"[2, 3, 7]",[],0,202,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_189,Trajectory With Future,0.1170896691295565,0.2934707903780069,0.3035927653109743,16.8674866266634,0.12429835924006907,0.03869634954358798,"[3, 4, 5]",[],0,230,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_19,Trajectory With Future,0.16395786820129868,0.28431372549019607,0.2843625652681356,10.636904761904752,0.12302125734961555,0.09732773259451247,"[3, 4, 5]",[],0,218,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_192,Trajectory With Future,0.16977009310430766,0.239247311827957,0.2731813594016876,10.343650793650784,0.12240437158469945,0.10691375623663578,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_193,Trajectory With Future,0.30372377991601307,0.2125,0.39472644222020187,7.666666666666666,0.08366271409749669,0.2768878718535469,"[3, 4, 5]",[],0,213,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_194,Trajectory With Future,0.30418453040077026,0.33333333333333337,0.3512556409572013,6.333333333333333,0.08187134502923976,0.28421052631578947,"[3, 4, 5]",[],0,209,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_195,Trajectory With Future,0.24442014012923974,0.2722222222222222,0.3110900785434947,7.833333333333332,0.1206896551724138,0.21120689655172414,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_198,Trajectory With Future,0.20919623795025477,0.2798611111111111,0.32044799957375847,10.383333333333328,0.1231113166820845,0.1500709219858156,"[3, 4, 5]",[],0,186,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_199,Trajectory With Future,0.13735066294777304,0.24811320754716978,0.21511907841191563,13.631707181707174,0.09942218964607848,0.07274683884853377,"[3, 4, 5]",[],0,213,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_2,Trajectory With Future,0.1414032734481674,0.2551111111111111,0.3368951571408272,15.93914912486893,0.12615635769998185,0.057967946139351724,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_20,Trajectory With Future,0.31975795213969654,0.2128205128205128,0.299156071175803,8.666666666666668,0.07388888888888889,0.288,"[3, 4, 5]",[],0,186,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_200,Trajectory With Future,0.22442164021023003,0.3055555555555555,0.3092731225080729,8.533333333333331,0.11092436974789917,0.18349206349206348,"[3, 4, 5]",[],0,192,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_201,Trajectory With Future,0.2261644726020156,0.2722222222222222,0.2767923339045261,9.68333333333333,0.11097560975609756,0.1653575857792476,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_204,Trajectory With Future,0.16791409908278637,0.2767441860465117,0.287416590989252,12.390624653124645,0.12352941176470587,0.08301176470588237,"[3, 4, 5]",[],0,214,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_205,Trajectory With Future,0.1852828551721957,0.25202020202020203,0.2811008663056763,10.468650793650784,0.1293269230769231,0.09846153846153848,"[3, 4, 5]",[],0,215,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_206,Trajectory With Future,0.32353012446521495,0.185,0.38578655445431764,6.583333333333333,0.09259259259259259,0.28421052631578947,"[3, 4, 5]",[],0,192,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_207,Trajectory With Future,0.30969731710372406,0.2333333333333333,0.3821390013495277,6.333333333333333,0.05653021442495127,0.28421052631578947,"[3, 4, 5]",[],0,208,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_21,Trajectory With Future,0.15874844993223713,0.2523809523809524,0.2526551223959341,10.745670995670986,0.12148337595907928,0.09519104084321475,"[3, 4, 5]",[],0,211,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_210,Trajectory With Future,0.24005555086199587,0.27604166666666663,0.3098385528960748,7.8999999999999995,0.09462365591397849,0.19100169779286927,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_211,Trajectory With Future,0.2038464397698188,0.22307692307692306,0.28952561685889566,10.567857142857138,0.11294117647058823,0.13466925231631113,"[3, 4, 5]",[],0,176,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_212,Trajectory With Future,0.20336314960667126,0.22884615384615387,0.271065034470825,9.988492063492057,0.11764705882352941,0.13037129745515227,"[3, 4, 5]",[],0,218,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_213,Trajectory With Future,0.20327530953272802,0.26474358974358975,0.26420958467977457,10.635714285714279,0.09709238094155645,0.13616557734204793,"[3, 4, 5]",[],0,208,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_216,Trajectory With Future,0.2544831208159594,0.2738095238095238,0.32189704212774306,7.583333333333332,0.11965811965811966,0.22354497354497355,"[3, 4, 5]",[],0,211,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_217,Trajectory With Future,0.24905605567520922,0.27222222222222225,0.30117157247106363,7.749999999999999,0.11083743842364532,0.20480668756530826,"[3, 4, 5]",[],0,185,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
